EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111474 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
111474,19591016,    0,    0
111474,19591017,    3,    0
111474,19591018,    0,    0
111474,19591019,  166,    0
111474,19591020,    0,    0
111474,19591021,   76,    0
111474,19591022,    3,    0
111474,19591023,    0,    0
111474,19591024,    0,    0
111474,19591025,    5,    0
111474,19591026,    0,    0
111474,19591027,   54,    0
111474,19591028,    0,    0
111474,19591029,    6,    0
111474,19591030,  107,    0
111474,19591031,    6,    0
111474,19591101,    0,    0
111474,19591102,    0,    0
111474,19591103,    0,    0
111474,19591104,   37,    0
111474,19591105,    7,    0
111474,19591106,    0,    0
111474,19591107,    0,    0
111474,19591108,    0,    0
111474,19591109,    0,    0
111474,19591110,   22,    0
111474,19591111,   76,    0
111474,19591112,   34,    0
111474,19591113,   71,    0
111474,19591114,   15,    0
111474,19591115,    1,    0
111474,19591116,    5,    0
111474,19591117,   68,    0
111474,19591118,   10,    0
111474,19591119,    1,    0
111474,19591120,    0,    0
111474,19591121,    0,    0
111474,19591122,    0,    0
111474,19591123,    0,    0
111474,19591124,    0,    0
111474,19591125,    0,    0
111474,19591126,   10,    0
111474,19591127,  130,    0
111474,19591128,    1,    0
111474,19591129,   12,    0
111474,19591130,    1,    0
111474,19591201,    0,    0
111474,19591202,    0,    0
111474,19591203,    9,    0
111474,19591204,    0,    0
111474,19591205,    0,    0
111474,19591206,    0,    0
111474,19591207,   25,    0
111474,19591208,  102,    0
111474,19591209,    0,    0
111474,19591210,    0,    0
111474,19591211,    0,    0
111474,19591212,    0,    0
111474,19591213,    0,    0
111474,19591214,    0,    0
111474,19591215,    0,    0
111474,19591216,    0,    0
111474,19591217,   60,    0
111474,19591218,   24,    0
111474,19591219,   14,    0
111474,19591220,  118,    0
111474,19591221,    7,    0
111474,19591222,   20,    0
111474,19591223,    4,    0
111474,19591224,    6,    0
111474,19591225,  186,    0
111474,19591226,   32,    0
111474,19591227,   55,    0
111474,19591228,   71,    0
111474,19591229,   52,    0
111474,19591230,    1,    0
111474,19591231,    0,    0
111474,19600101,   18,    0
111474,19600102,   83,    0
111474,19600103,   15,    0
111474,19600104,    1,    0
111474,19600105,   28,    0
111474,19600106,    0,    0
111474,19600107,    1,    0
111474,19600108,    0,    0
111474,19600109,    0,    0
111474,19600110,    0,    0
111474,19600111,   13,    0
111474,19600112,    0,    0
111474,19600113,    0,    0
111474,19600114,   10,    0
111474,19600115,    0,    0
111474,19600116,   51,    0
111474,19600117,    8,    0
111474,19600118,    1,    0
111474,19600119,   50,    0
111474,19600120,    1,    0
111474,19600121,   44,    0
111474,19600122,    2,    0
111474,19600123,   13,    0
111474,19600124,   17,    0
111474,19600125,   15,    0
111474,19600126,    1,    0
111474,19600127,   87,    0
111474,19600128,   12,    0
111474,19600129,    1,    0
111474,19600130,    0,    0
111474,19600131,    0,    0
111474,19600201,   64,    0
111474,19600202,    1,    0
111474,19600203,   21,    0
111474,19600204,   53,    0
111474,19600205,   38,    0
111474,19600206,   10,    0
111474,19600207,    0,    0
111474,19600208,    0,    0
111474,19600209,    0,    0
111474,19600210,    0,    0
111474,19600211,   26,    0
111474,19600212,    3,    0
111474,19600213,   72,    0
111474,19600214,    9,    0
111474,19600215,   34,    0
111474,19600216,    8,    0
111474,19600217,    0,    0
111474,19600218,    0,    0
111474,19600219,    0,    0
111474,19600220,    7,    0
111474,19600221,    5,    0
111474,19600222,   39,    0
111474,19600223,   28,    0
111474,19600224,    0,    0
111474,19600225,  160,    0
111474,19600226,   50,    0
111474,19600227,    1,    0
111474,19600228,    0,    0
111474,19600229,   20,    0
111474,19600301,    8,    0
111474,19600302,   58,    0
111474,19600303,   24,    0
111474,19600304,    0,    0
111474,19600305,    0,    0
111474,19600306,    0,    0
111474,19600307,    0,    0
111474,19600308,    0,    0
111474,19600309,   28,    0
111474,19600310,    1,    0
111474,19600311,    0,    0
111474,19600312,    0,    0
111474,19600313,    0,    0
111474,19600314,    0,    0
111474,19600315,    0,    0
111474,19600316,    0,    0
111474,19600317,    0,    0
111474,19600318,    0,    0
111474,19600319,    0,    0
111474,19600320,    0,    0
111474,19600321,    0,    0
111474,19600322,    0,    0
111474,19600323,    0,    0
111474,19600324,    2,    0
111474,19600325,  100,    0
111474,19600326,    4,    0
111474,19600327,   10,    0
111474,19600328,    0,    0
111474,19600329,   15,    0
111474,19600330,   26,    0
111474,19600331,   16,    0
111474,19600401,    0,    0
111474,19600402,    0,    0
111474,19600403,    0,    0
111474,19600404,    3,    0
111474,19600405,    0,    0
111474,19600406,    0,    0
111474,19600407,    0,    0
111474,19600408,    0,    0
111474,19600409,    6,    0
111474,19600410,    0,    0
111474,19600411,    8,    0
111474,19600412,    0,    0
111474,19600413,   12,    0
111474,19600414,    1,    0
111474,19600415,    9,    0
111474,19600416,   14,    0
111474,19600417,    0,    0
111474,19600418,   19,    0
111474,19600419,    0,    0
111474,19600420,    0,    0
111474,19600421,    0,    0
111474,19600422,    0,    0
111474,19600423,    0,    0
111474,19600424,    0,    0
111474,19600425,    0,    0
111474,19600426,   16,    0
111474,19600427,    1,    0
111474,19600428,   37,    0
111474,19600429,    2,    0
111474,19600430,    0,    0
111474,19600501,    0,    0
111474,19600502,    0,    0
111474,19600503,    0,    0
111474,19600504,    0,    0
111474,19600505,    0,    0
111474,19600506,    0,    0
111474,19600507,    0,    0
111474,19600508,    0,    0
111474,19600509,    4,    0
111474,19600510,    0,    0
111474,19600511,    0,    0
111474,19600512,    0,    0
111474,19600513,    1,    0
111474,19600514,   12,    0
111474,19600515,   19,    0
111474,19600516,    2,    0
111474,19600517,    0,    0
111474,19600518,  122,    0
111474,19600519,    0,    0
111474,19600520,  148,    0
111474,19600521,    1,    0
111474,19600522,    0,    0
111474,19600523,    0,    0
111474,19600524,  149,    0
111474,19600525,    0,    0
111474,19600526,    0,    0
111474,19600527,    0,    0
111474,19600528,    0,    0
111474,19600529,    0,    0
111474,19600530,    0,    0
111474,19600531,    0,    0
111474,19600601,    0,    0
111474,19600602,    0,    0
111474,19600603,    0,    0
111474,19600604,    0,    0
111474,19600605,   70,    0
111474,19600606,   15,    0
111474,19600607,    0,    0
111474,19600608,    0,    0
111474,19600609,   45,    0
111474,19600610,  112,    0
111474,19600611,    3,    0
111474,19600612,    0,    0
111474,19600613,  115,    0
111474,19600614,    0,    0
111474,19600615,    0,    0
111474,19600616,    0,    0
111474,19600617,    0,    0
111474,19600618,    0,    0
111474,19600619,    0,    0
111474,19600620,    0,    0
111474,19600621,    0,    0
111474,19600622,    0,    0
111474,19600623,    0,    0
111474,19600624,  324,    0
111474,19600625,   34,    0
111474,19600626,    2,    0
111474,19600627,    0,    0
111474,19600628,    5,    0
111474,19600629,    3,    0
111474,19600630,    0,    0
111474,19600701,    0,    0
111474,19600702,    0,    0
111474,19600703,    0,    0
111474,19600704,    6,    0
111474,19600705,   52,    0
111474,19600706,    4,    0
111474,19600707,   60,    0
111474,19600708,   21,    0
111474,19600709,    0,    0
111474,19600710,  137,    0
111474,19600711,   36,    0
111474,19600712,    0,    0
111474,19600713,    0,    0
111474,19600714,    1,    0
111474,19600715,   43,    0
111474,19600716,    0,    0
111474,19600717,   66,    0
111474,19600718,    0,    0
111474,19600719,   55,    0
111474,19600720,    5,    0
111474,19600721,   52,    0
111474,19600722,    7,    0
111474,19600723,  123,    0
111474,19600724,    0,    0
111474,19600725,    4,    0
111474,19600726,    0,    0
111474,19600727,    1,    0
111474,19600728,   11,    0
111474,19600729,    0,    0
111474,19600730,   20,    0
111474,19600731,  128,    0
111474,19600801,   11,    0
111474,19600802,   40,    0
111474,19600803,    1,    0
111474,19600804,    0,    0
111474,19600805,    0,    0
111474,19600806,    0,    0
111474,19600807,    0,    0
111474,19600808,  189,    0
111474,19600809,   99,    0
111474,19600810,    6,    0
111474,19600811,   57,    0
111474,19600812,   87,    0
111474,19600813,    0,    0
111474,19600814,   99,    0
111474,19600815,   26,    0
111474,19600816,    9,    0
111474,19600817,   54,    0
111474,19600818,   48,    0
111474,19600819,    0,    0
111474,19600820,    0,    0
111474,19600821,    0,    0
111474,19600822,    0,    0
111474,19600823,    0,    0
111474,19600824,   19,    0
111474,19600825,    8,    0
111474,19600826,  145,    0
111474,19600827,   93,    0
111474,19600828,   10,    0
111474,19600829,   19,    0
111474,19600830,   66,    0
111474,19600831,    6,    0
111474,19600901,    0,    0
111474,19600902,    0,    0
111474,19600903,   73,    0
111474,19600904,   76,    0
111474,19600905,    1,    0
111474,19600906,    0,    0
111474,19600907,   13,    0
111474,19600908,    1,    0
111474,19600909,    0,    0
111474,19600910,    0,    0
111474,19600911,    0,    0
111474,19600912,    0,    0
111474,19600913,    0,    0
111474,19600914,    0,    0
111474,19600915,    0,    0
111474,19600916,   81,    0
111474,19600917,    4,    0
111474,19600918,   13,    0
111474,19600919,   80,    0
111474,19600920,  134,    0
111474,19600921,  237,    0
111474,19600922,    0,    0
111474,19600923,    0,    0
111474,19600924,    1,    0
111474,19600925,    0,    0
111474,19600926,    0,    0
111474,19600927,    0,    0
111474,19600928,    0,    0
111474,19600929,    0,    0
111474,19600930,   67,    0
111474,19601001,   35,    0
111474,19601002,    1,    0
111474,19601003,   12,    0
111474,19601004,   23,    0
111474,19601005,    2,    0
111474,19601006,    0,    0
111474,19601007,    3,    0
111474,19601008,   81,    0
111474,19601009,   78,    0
111474,19601010,   47,    0
111474,19601011,   12,    0
111474,19601012,    0,    0
111474,19601013,    0,    0
111474,19601014,    0,    0
111474,19601015,    0,    0
111474,19601016,   19,    0
111474,19601017,   10,    0
111474,19601018,    7,    0
111474,19601019,    0,    0
111474,19601020,   32,    0
111474,19601021,    3,    0
111474,19601022,  101,    0
111474,19601023,   48,    0
111474,19601024,   19,    0
111474,19601025,   47,    0
111474,19601026,   36,    0
111474,19601027,    4,    0
111474,19601028,    3,    0
111474,19601029,   20,    0
111474,19601030,   69,    0
111474,19601031,   61,    0
111474,19601101,   96,    0
111474,19601102,   22,    0
111474,19601103,   16,    0
111474,19601104,   88,    0
111474,19601105,   21,    0
111474,19601106,    0,    0
111474,19601107,    3,    0
111474,19601108,    0,    0
111474,19601109,    0,    0
111474,19601110,   96,    0
111474,19601111,    3,    0
111474,19601112,    0,    0
111474,19601113,    5,    0
111474,19601114,   16,    0
111474,19601115,   77,    0
111474,19601116,    0,    0
111474,19601117,   62,    0
111474,19601118,    8,    0
111474,19601119,   22,    0
111474,19601120,    2,    0
111474,19601121,   12,    0
111474,19601122,    0,    0
111474,19601123,   31,    0
111474,19601124,    5,    0
111474,19601125,   82,    0
111474,19601126,  140,    0
111474,19601127,  156,    0
111474,19601128,    0,    0
111474,19601129,    7,    0
111474,19601130,    0,    0
111474,19601201,    0,    0
111474,19601202,    2,    0
111474,19601203,   79,    0
111474,19601204,  165,    0
111474,19601205,   39,    0
111474,19601206,    0,    0
111474,19601207,   21,    0
111474,19601208,    0,    0
111474,19601209,    0,    0
111474,19601210,    5,    0
111474,19601211,    0,    0
111474,19601212,    0,    0
111474,19601213,    0,    0
111474,19601214,    0,    0
111474,19601215,    0,    0
111474,19601216,    0,    0
111474,19601217,    0,    0
111474,19601218,    0,    0
111474,19601219,   17,    0
111474,19601220,   76,    0
111474,19601221,  236,    0
111474,19601222,    4,    0
111474,19601223,    0,    0
111474,19601224,    0,    0
111474,19601225,   15,    0
111474,19601226,   30,    0
111474,19601227,    1,    0
111474,19601228,    0,    0
111474,19601229,    0,    0
111474,19601230,   38,    0
111474,19601231,    1,    0
111474,19610101,    0,    0
111474,19610102,  136,    0
111474,19610103,   40,    0
111474,19610104,   89,    0
111474,19610105,   26,    0
111474,19610106,   74,    0
111474,19610107,    7,    0
111474,19610108,   70,    0
111474,19610109,   16,    0
111474,19610110,   71,    0
111474,19610111,    1,    0
111474,19610112,    0,    0
111474,19610113,    0,    0
111474,19610114,    2,    0
111474,19610115,    0,    0
111474,19610116,    0,    0
111474,19610117,    0,    0
111474,19610118,    0,    0
111474,19610119,   10,    0
111474,19610120,    6,    0
111474,19610121,    0,    0
111474,19610122,    0,    0
111474,19610123,    0,    0
111474,19610124,    1,    0
111474,19610125,    8,    0
111474,19610126,    0,    0
111474,19610127,    3,    0
111474,19610128,   41,    0
111474,19610129,   56,    0
111474,19610130,  192,    0
111474,19610131,   37,    0
111474,19610201,   45,    0
111474,19610202,   15,    0
111474,19610203,    0,    0
111474,19610204,   58,    0
111474,19610205,    7,    0
111474,19610206,   57,    0
111474,19610207,    5,    0
111474,19610208,   24,    0
111474,19610209,    3,    0
111474,19610210,    0,    0
111474,19610211,   26,    0
111474,19610212,    0,    0
111474,19610213,    1,    0
111474,19610214,    0,    0
111474,19610215,    1,    0
111474,19610216,    2,    0
111474,19610217,    0,    0
111474,19610218,    0,    0
111474,19610219,    0,    0
111474,19610220,    0,    0
111474,19610221,    9,    0
111474,19610222,    0,    0
111474,19610223,   26,    0
111474,19610224,    0,    0
111474,19610225,    1,    0
111474,19610226,    0,    0
111474,19610227,   79,    0
111474,19610228,   80,    0
111474,19610301,    3,    0
111474,19610302,    0,    0
111474,19610303,    0,    0
111474,19610304,    0,    0
111474,19610305,    0,    0
111474,19610306,    0,    0
