EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111473 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
111473,19691124, 9964,    0
111473,19691125, 9982,    0
111473,19691126,10026,    0
111473,19691127,10169,    0
111473,19691128,10081,    0
111473,19691129,10151,    0
111473,19691130,10250,    0
111473,19691201,10300,    0
111473,19691202,10239,    0
111473,19691203,10057,    0
111473,19691204,10023,    0
111473,19691205,10144,    0
111473,19691206,10136,    0
111473,19691207,10195,    0
111473,19691208,10206,    0
111473,19691209,10280,    0
111473,19691210,10276,    0
111473,19691211,10227,    0
111473,19691212,10218,    0
111473,19691213,10246,    0
111473,19691214,10198,    0
111473,19691215, 9971,    0
111473,19691216,10045,    0
111473,19691217,10119,    0
111473,19691218,10102,    0
111473,19691219,10226,    0
111473,19691220,10247,    0
111473,19691221,10263,    0
111473,19691222,10146,    0
111473,19691223,10169,    0
111473,19691224,10200,    0
111473,19691225,10124,    0
111473,19691226,10143,    0
111473,19691227,10216,    0
111473,19691228,10152,    0
111473,19691229,10088,    0
111473,19691230,10056,    0
111473,19691231,10046,    0
111473,19700101,10053,    0
111473,19700102,10078,    0
111473,19700103,10034,    0
111473,19700104,10004,    0
111473,19700105, 9927,    0
111473,19700106,10069,    0
111473,19700107,10170,    0
111473,19700108,10185,    0
111473,19700109,10122,    0
111473,19700110,10069,    0
111473,19700111, 9999,    0
111473,19700112, 9963,    0
111473,19700113,10007,    0
111473,19700114,10011,    0
111473,19700115, 9990,    0
111473,19700116,10067,    0
111473,19700117,10162,    0
111473,19700118,10209,    0
111473,19700119,10256,    0
111473,19700120,10247,    0
111473,19700121,10226,    0
111473,19700122,10197,    0
111473,19700123,10144,    0
111473,19700124,10092,    0
111473,19700125,10122,    0
111473,19700126,10141,    0
111473,19700127,10193,    0
111473,19700128,10239,    0
111473,19700129,10179,    0
111473,19700130,10050,    0
111473,19700131,10196,    0
111473,19700201,10191,    0
111473,19700202,10072,    0
111473,19700203,10029,    0
111473,19700204,10034,    0
111473,19700205, 9991,    0
111473,19700206,10100,    0
111473,19700207,10097,    0
111473,19700208,10060,    0
111473,19700209,10002,    0
111473,19700210,10006,    0
111473,19700211,10074,    0
111473,19700212,10001,    0
111473,19700213,10008,    0
111473,19700214,10055,    0
111473,19700215,10144,    0
111473,19700216,10164,    0
111473,19700217,10139,    0
111473,19700218,10142,    0
111473,19700219,10215,    0
111473,19700220,10131,    0
111473,19700221,10103,    0
111473,19700222,10081,    0
111473,19700223,10101,    0
111473,19700224,10121,    0
111473,19700225,10157,    0
111473,19700226,10178,    0
111473,19700227,10204,    0
111473,19700228,10248,    0
111473,19700301,10246,    0
111473,19700302,10047,    0
111473,19700303,10001,    0
111473,19700304, 9992,    0
111473,19700305,10005,    0
111473,19700306,10130,    0
111473,19700307,10140,    0
111473,19700308,10082,    0
111473,19700309,10151,    0
111473,19700310,10177,    0
111473,19700311,10211,    0
111473,19700312,10142,    0
111473,19700313,10149,    0
111473,19700314,10161,    0
111473,19700315,10197,    0
111473,19700316,10248,    0
111473,19700317,10193,    0
111473,19700318,10032,    0
111473,19700319,10106,    0
111473,19700320,10201,    0
111473,19700321,10184,    0
111473,19700322,10153,    0
111473,19700323,10146,    0
111473,19700324,10136,    0
111473,19700325,10169,    0
111473,19700326,10155,    0
111473,19700327,10114,    0
111473,19700328,10101,    0
111473,19700329,10123,    0
111473,19700330,10085,    0
111473,19700331, 9981,    0
111473,19700401,10033,    0
111473,19700402,10120,    0
111473,19700403,10154,    0
111473,19700404,10117,    0
111473,19700405,10113,    0
111473,19700406,10050,    0
111473,19700407,10036,    0
111473,19700408,10018,    0
111473,19700409,10012,    0
111473,19700410,10091,    0
111473,19700411,10138,    0
111473,19700412,10107,    0
111473,19700413,10073,    0
111473,19700414,10246,    0
111473,19700415,10315,    0
111473,19700416,10275,    0
111473,19700417,10216,    0
111473,19700418,10177,    0
111473,19700419,10133,    0
111473,19700420,10178,    0
111473,19700421,10223,    0
111473,19700422,10235,    0
111473,19700423,10175,    0
111473,19700424,10170,    0
111473,19700425,10082,    0
111473,19700426,10020,    0
111473,19700427,10116,    0
111473,19700428,10200,    0
111473,19700429,10142,    0
111473,19700430,10210,    0
111473,19700501,10264,    0
111473,19700502,10240,    0
111473,19700503,10215,    0
111473,19700504,10165,    0
111473,19700505,10113,    0
111473,19700506,10060,    0
111473,19700507,10056,    0
111473,19700508,10029,    0
111473,19700509,10087,    0
111473,19700510,10048,    0
111473,19700511,10009,    0
111473,19700512,10036,    0
111473,19700513,10114,    0
111473,19700514,10127,    0
111473,19700515,10077,    0
111473,19700516,10106,    0
111473,19700517,10162,    0
111473,19700518,10276,    0
111473,19700519,10258,    0
111473,19700520,10206,    0
111473,19700521,10122,    0
111473,19700522,10156,    0
111473,19700523,10257,    0
111473,19700524,10276,    0
111473,19700525,10220,    0
111473,19700526,10252,    0
111473,19700527,10229,    0
111473,19700528,10186,    0
111473,19700529,10119,    0
111473,19700530,10154,    0
111473,19700531,10223,    0
111473,19700601,10253,    0
111473,19700602,10286,    0
111473,19700603,10268,    0
111473,19700604,10207,    0
111473,19700605,10161,    0
111473,19700606,10133,    0
111473,19700607,10109,    0
111473,19700608,10108,    0
111473,19700609,10100,    0
111473,19700610,10141,    0
111473,19700611,10172,    0
111473,19700612,10166,    0
111473,19700613,10155,    0
111473,19700614,10128,    0
111473,19700615,10138,    0
111473,19700616,10141,    0
111473,19700617,10125,    0
111473,19700618,10110,    0
111473,19700619,10151,    0
111473,19700620,10210,    0
111473,19700621,10227,    0
111473,19700622,10197,    0
111473,19700623,10176,    0
111473,19700624,10193,    0
111473,19700625,10218,    0
111473,19700626,10210,    0
111473,19700627,10155,    0
111473,19700628,10162,    0
111473,19700629,10173,    0
111473,19700630,10145,    0
111473,19700701,10074,    0
111473,19700702,10097,    0
111473,19700703,10144,    0
111473,19700704,10205,    0
111473,19700705,10229,    0
111473,19700706,10224,    0
111473,19700707,10153,    0
111473,19700708,10098,    0
111473,19700709,10108,    0
111473,19700710,10207,    0
111473,19700711,10215,    0
111473,19700712,10227,    0
111473,19700713,10192,    0
111473,19700714,10098,    0
111473,19700715,10092,    0
111473,19700716,10185,    0
111473,19700717,10239,    0
111473,19700718,10216,    0
111473,19700719,10099,    0
111473,19700720,10026,    0
111473,19700721,10111,    0
111473,19700722,10172,    0
111473,19700723,10177,    0
111473,19700724,10138,    0
111473,19700725,10124,    0
111473,19700726,10155,    0
111473,19700727,10166,    0
111473,19700728,10164,    0
111473,19700729,10165,    0
111473,19700730,10219,    0
111473,19700731,10208,    0
111473,19700801,10216,    0
111473,19700802,10186,    0
111473,19700803,10139,    0
111473,19700804,10130,    0
111473,19700805,10142,    0
111473,19700806,10145,    0
111473,19700807,10141,    0
111473,19700808,10132,    0
111473,19700809,10166,    0
111473,19700810,10186,    0
111473,19700811,10166,    0
111473,19700812,10205,    0
111473,19700813,10165,    0
111473,19700814,10174,    0
111473,19700815,10194,    0
111473,19700816,10096,    0
111473,19700817,10124,    0
111473,19700818,10122,    0
111473,19700819,10070,    0
111473,19700820,10095,    0
111473,19700821,10125,    0
111473,19700822,10138,    0
111473,19700823,10148,    0
111473,19700824,10169,    0
111473,19700825,10202,    0
111473,19700826,10208,    0
111473,19700827,10194,    0
111473,19700828,10151,    0
111473,19700829,10125,    0
111473,19700830,10158,    0
111473,19700831,10178,    0
111473,19700901,10171,    0
111473,19700902,10166,    0
111473,19700903,10142,    0
111473,19700904,10211,    0
111473,19700905,10201,    0
111473,19700906,10215,    0
111473,19700907,10179,    0
111473,19700908,10077,    0
111473,19700909,10078,    0
111473,19700910,10079,    0
111473,19700911,10110,    0
111473,19700912,10102,    0
111473,19700913,10120,    0
111473,19700914,10110,    0
111473,19700915,10103,    0
111473,19700916,10181,    0
111473,19700917,10289,    0
111473,19700918,10270,    0
111473,19700919,10254,    0
111473,19700920,10252,    0
111473,19700921,10247,    0
111473,19700922,10242,    0
111473,19700923,10250,    0
111473,19700924,10247,    0
111473,19700925,10223,    0
111473,19700926,10205,    0
111473,19700927,10242,    0
111473,19700928,10286,    0
111473,19700929,10267,    0
111473,19700930,10176,    0
111473,19701001,10132,    0
111473,19701002,10077,    0
111473,19701003,10106,    0
111473,19701004,10190,    0
111473,19701005,10150,    0
111473,19701006,10069,    0
111473,19701007,10072,    0
111473,19701008,10152,    0
111473,19701009,10205,    0
111473,19701010,10222,    0
111473,19701011,10246,    0
111473,19701012,10272,    0
111473,19701013,10266,    0
111473,19701014,10247,    0
111473,19701015,10263,    0
111473,19701016,10288,    0
111473,19701017,10261,    0
111473,19701018,10247,    0
111473,19701019,10124,    0
111473,19701020,10023,    0
111473,19701021,10088,    0
111473,19701022,10200,    0
111473,19701023,10261,    0
111473,19701024,10317,    0
111473,19701025,10263,    0
111473,19701026,10221,    0
111473,19701027,10275,    0
111473,19701028,10248,    0
111473,19701029,10260,    0
111473,19701030,10248,    0
111473,19701031,10219,    0
111473,19701101,10207,    0
111473,19701102,10198,    0
111473,19701103,10157,    0
111473,19701104,10230,    0
111473,19701105,10196,    0
111473,19701106,10226,    0
111473,19701107,10178,    0
111473,19701108,10217,    0
111473,19701109,10145,    0
111473,19701110,10197,    0
111473,19701111,10177,    0
111473,19701112,10089,    0
111473,19701113,10107,    0
111473,19701114,10021,    0
111473,19701115, 9988,    0
111473,19701116,10105,    0
111473,19701117,10062,    0
111473,19701118, 9980,    0
111473,19701119, 9953,    0
111473,19701120,10073,    0
111473,19701121,10064,    0
111473,19701122,10172,    0
111473,19701123,10237,    0
111473,19701124,10199,    0
111473,19701125,10219,    0
111473,19701126,10296,    0
111473,19701127,10301,    0
111473,19701128,10205,    0
111473,19701129,10068,    0
111473,19701130,10068,    0
111473,19701201,10107,    0
111473,19701202,10198,    0
111473,19701203,10137,    0
111473,19701204,10226,    0
111473,19701205,10249,    0
111473,19701206,10249,    0
111473,19701207,10231,    0
111473,19701208,10362,    0
111473,19701209,10409,    0
111473,19701210,10380,    0
111473,19701211,10333,    0
111473,19701212,10311,    0
111473,19701213,10295,    0
111473,19701214,10310,    0
111473,19701215,10349,    0
111473,19701216,10355,    0
111473,19701217,10315,    0
111473,19701218,10287,    0
111473,19701219,10271,    0
111473,19701220,10279,    0
111473,19701221,10264,    0
111473,19701222,10251,    0
111473,19701223,10230,    0
111473,19701224,10216,    0
111473,19701225,10208,    0
111473,19701226,10156,    0
111473,19701227,10114,    0
111473,19701228,10010,    0
111473,19701229,10030,    0
111473,19701230, 9980,    0
111473,19701231,10102,    0
111473,19710101,10166,    0
111473,19710102,10201,    0
111473,19710103,10176,    0
111473,19710104,10218,    0
111473,19710105,10222,    0
111473,19710106,10283,    0
111473,19710107,10324,    0
111473,19710108,10299,    0
111473,19710109,10310,    0
111473,19710110,10299,    0
111473,19710111,10195,    0
111473,19710112,10211,    0
111473,19710113,10248,    0
111473,19710114,10207,    0
111473,19710115,10182,    0
111473,19710116,10162,    0
111473,19710117,10125,    0
111473,19710118,10104,    0
111473,19710119,10018,    0
111473,19710120, 9995,    0
111473,19710121, 9890,    0
111473,19710122, 9903,    0
111473,19710123, 9964,    0
111473,19710124,10005,    0
111473,19710125,10010,    0
111473,19710126, 9990,    0
111473,19710127, 9965,    0
111473,19710128,10102,    0
111473,19710129,10161,    0
111473,19710130,10083,    0
111473,19710131,10016,    0
111473,19710201,10123,    0
111473,19710202,10337,    0
111473,19710203,10315,    0
111473,19710204,10329,    0
111473,19710205,10373,    0
111473,19710206,10368,    0
111473,19710207,10325,    0
111473,19710208,10310,    0
111473,19710209,10292,    0
111473,19710210,10240,    0
111473,19710211,10262,    0
111473,19710212,10234,    0
111473,19710213,10115,    0
111473,19710214,10112,    0
111473,19710215, 9962,    0
111473,19710216, 9910,    0
111473,19710217,10026,    0
111473,19710218, 9997,    0
111473,19710219,10105,    0
111473,19710220,10176,    0
111473,19710221,10159,    0
111473,19710222,10229,    0
111473,19710223,10297,    0
111473,19710224,10296,    0
111473,19710225,10248,    0
111473,19710226,10214,    0
111473,19710227,10229,    0
111473,19710228,10260,    0
111473,19710301,10279,    0
111473,19710302,10250,    0
111473,19710303,10208,    0
111473,19710304,10309,    0
111473,19710305,10291,    0
111473,19710306,10254,    0
111473,19710307,10272,    0
111473,19710308,10253,    0
111473,19710309,10185,    0
111473,19710310,10227,    0
111473,19710311,10272,    0
111473,19710312,10276,    0
111473,19710313,10202,    0
111473,19710314,10078,    0
111473,19710315,10013,    0
111473,19710316,10053,    0
111473,19710317,10049,    0
111473,19710318, 9970,    0
111473,19710319, 9941,    0
111473,19710320, 9984,    0
111473,19710321, 9994,    0
111473,19710322,10004,    0
111473,19710323,10173,    0
111473,19710324,10218,    0
111473,19710325,10142,    0
111473,19710326,10124,    0
111473,19710327,10164,    0
111473,19710328,10200,    0
111473,19710329,10143,    0
111473,19710330,10126,    0
111473,19710331,10125,    0
111473,19710401,10045,    0
111473,19710402, 9972,    0
111473,19710403, 9978,    0
111473,19710404, 9975,    0
111473,19710405,10016,    0
111473,19710406,10080,    0
111473,19710407,10094,    0
111473,19710408,10086,    0
111473,19710409,10116,    0
111473,19710410,10213,    0
111473,19710411,10239,    0
111473,19710412,10214,    0
111473,19710413,10201,    0
111473,19710414,10218,    0
111473,19710415,10197,    0
111473,19710416,10105,    0
111473,19710417,10126,    0
