EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 115695 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115695,19390530,   71,    0
115695,19390531,   75,    0
115695,19390601,   70,    0
115695,19390602,   75,    0
115695,19390603,   56,    0
115695,19390604,   49,    0
115695,19390605,   53,    0
115695,19390606,   55,    0
115695,19390607,   23,    0
115695,19390608,   43,    0
115695,19390609,   56,    0
115695,19390610,   30,    0
115695,19390611,   47,    0
115695,19390612,   37,    0
115695,19390613,   26,    0
115695,19390614,   17,    0
115695,19390615,   21,    0
115695,19390616,   21,    0
115695,19390617,   24,    0
115695,19390618,   22,    0
115695,19390619,   40,    0
115695,19390620,   30,    0
115695,19390621,   37,    0
115695,19390622,   21,    0
115695,19390623,   28,    0
115695,19390624,   28,    0
115695,19390625,   38,    0
115695,19390626,   32,    0
115695,19390627,   20,    0
115695,19390628,   25,    0
115695,19390629,   46,    0
115695,19390630,   31,    0
115695,19390701,   50,    0
115695,19390702,   40,    0
115695,19390703,   16,    0
115695,19390704,   40,    0
115695,19390705,   39,    0
115695,19390706,   40,    0
115695,19390707,   42,    0
115695,19390708,   48,    0
115695,19390709,   57,    0
115695,19390710,   41,    0
115695,19390711,   17,    0
115695,19390712,   32,    0
115695,19390713,   23,    0
115695,19390714,   36,    0
115695,19390715,   34,    0
115695,19390716,   47,    0
115695,19390717,   74,    0
115695,19390718,   35,    0
115695,19390719,   41,    0
115695,19390720,   36,    0
115695,19390721,   22,    0
115695,19390722,   44,    0
115695,19390723,   33,    0
115695,19390724,   50,    0
115695,19390725,   39,    0
115695,19390726,   31,    0
115695,19390727,   19,    0
115695,19390728,   15,    0
115695,19390729,   29,    0
115695,19390730,   30,    0
115695,19390731,   43,    0
115695,19390801,   43,    0
115695,19390802,   39,    0
115695,19390803,   19,    0
115695,19390804,   24,    0
115695,19390805,   12,    0
115695,19390806,   42,    0
115695,19390807,   21,    0
115695,19390808,   18,    0
115695,19390809,   38,    0
115695,19390810,   29,    0
115695,19390811,   35,    0
115695,19390812,   18,    0
115695,19390813,   31,    0
115695,19390814,   37,    0
115695,19390815,   38,    0
115695,19390816,   38,    0
115695,19390817,   47,    0
115695,19390818,   54,    0
115695,19390819,   54,    0
115695,19390820,   48,    0
115695,19390821,   27,    0
115695,19390822,   16,    0
115695,19390823,   24,    0
115695,19390824,   18,    0
115695,19390825,   33,    0
115695,19390826,   18,    0
115695,19390827,   14,    0
115695,19390828,   19,    0
115695,19390829,   18,    0
115695,19390830,   19,    0
115695,19390831,   17,    0
115695,19390901,   10,    0
115695,19390902,   12,    0
115695,19390903,   28,    0
115695,19390904,   17,    0
115695,19390905,   21,    0
115695,19390906,   24,    0
115695,19390907,   20,    0
115695,19390908,   38,    0
115695,19390909,   18,    0
115695,19390910,   19,    0
115695,19390911,   44,    0
115695,19390912,   52,    0
115695,19390913,   60,    0
115695,19390914,   32,    0
115695,19390915,   18,    0
115695,19390916,   27,    0
115695,19390917,   34,    0
115695,19390918,   38,    0
115695,19390919,   40,    0
115695,19390920,   33,    0
115695,19390921,   18,    0
115695,19390922,   18,    0
115695,19390923,   13,    0
115695,19390924,   29,    0
115695,19390925,   28,    0
115695,19390926,   14,    0
115695,19390927,   55,    0
115695,19390928,   62,    0
115695,19390929,   45,    0
115695,19390930,   50,    0
115695,19391001,   24,    0
115695,19391002,   25,    0
115695,19391003,   51,    0
115695,19391004,   63,    0
115695,19391005,   29,    0
115695,19391006,   16,    0
115695,19391007,   26,    0
115695,19391008,   18,    0
115695,19391009,   30,    0
115695,19391010,   33,    0
115695,19391011,   33,    0
115695,19391012,   59,    0
115695,19391013,   17,    0
115695,19391014,   98,    0
115695,19391015,   69,    0
115695,19391016,   66,    0
115695,19391017,   46,    0
115695,19391018,   37,    0
115695,19391019,   81,    0
115695,19391020,   59,    0
115695,19391021,   36,    0
115695,19391022,   16,    0
115695,19391023,   22,    0
115695,19391024,   52,    0
115695,19391025,   34,    0
115695,19391026,   42,    0
115695,19391027,   42,    0
115695,19391028,   18,    0
115695,19391029,   35,    0
115695,19391030,   41,    0
115695,19391031,   48,    0
115695,19391101,   30,    0
115695,19391102,   35,    0
115695,19391103,   30,    0
115695,19391104,   46,    0
115695,19391105,   69,    0
115695,19391106,   68,    0
115695,19391107,   30,    0
115695,19391108,   51,    0
115695,19391109,   51,    0
115695,19391110,   36,    0
115695,19391111,   22,    0
115695,19391112,   19,    0
115695,19391113,   23,    0
115695,19391114,   37,    0
115695,19391115,   73,    0
115695,19391116,   82,    0
115695,19391117,   47,    0
115695,19391118,   39,    0
115695,19391119,  119,    0
115695,19391120,   28,    0
115695,19391121,   29,    0
115695,19391122,   41,    0
115695,19391123,   17,    0
115695,19391124,   22,    0
115695,19391125,   44,    0
115695,19391126,  141,    0
115695,19391127,  146,    0
115695,19391128,   75,    0
115695,19391129,   78,    0
115695,19391130,   95,    0
115695,19391201,   90,    0
115695,19391202,   73,    0
115695,19391203,   56,    0
115695,19391204,   92,    0
115695,19391205,   73,    0
115695,19391206,   27,    0
115695,19391207,   37,    0
115695,19391208,   34,    0
115695,19391209,   43,    0
115695,19391210,   34,    0
115695,19391211,   59,    0
115695,19391212,   68,    0
115695,19391213,   51,    0
115695,19391214,   13,    0
115695,19391215,   37,    0
115695,19391216,   67,    0
115695,19391217,   62,    0
115695,19391218,   43,    0
115695,19391219,   33,    0
115695,19391220,   54,    0
115695,19391221,   51,    0
115695,19391222,   16,    0
115695,19391223,   11,    0
115695,19391224,   10,    0
115695,19391225,    7,    0
115695,19391226,   16,    0
115695,19391227,   15,    0
115695,19391228,   14,    0
115695,19391229,   32,    0
115695,19391230,   43,    0
115695,19391231,   47,    0
115695,19400101,   30,    0
115695,19400102,   65,    0
115695,19400103,   23,    0
115695,19400104,   67,    0
115695,19400105,   37,    0
115695,19400106,   14,    0
115695,19400107,   10,    0
115695,19400108,   19,    0
115695,19400109,   81,    0
115695,19400110,   86,    0
115695,19400111,   86,    0
115695,19400112,   70,    0
115695,19400113,   38,    0
115695,19400114,   36,    0
115695,19400115,   18,    0
115695,19400116,   49,    0
115695,19400117,   66,    0
115695,19400118,   13,    0
115695,19400119,   43,    0
115695,19400120,   26,    0
115695,19400121,   34,    0
115695,19400122,   20,    0
115695,19400123,   28,    0
115695,19400124,   33,    0
115695,19400125,   27,    0
115695,19400126,    8,    0
115695,19400127,   38,    0
115695,19400128,   55,    0
115695,19400129,   55,    0
115695,19400130,   55,    0
115695,19400131,   46,    0
115695,19400201,   46,    0
115695,19400202,    7,    0
115695,19400203,   21,    0
115695,19400204,   18,    0
115695,19400205,    9,    0
115695,19400206,   13,    0
115695,19400207,   27,    0
115695,19400208,   55,    0
115695,19400209,   47,    0
115695,19400210,   63,    0
115695,19400211,   30,    0
115695,19400212,   47,    0
115695,19400213,   30,    0
115695,19400214,   33,    0
115695,19400215,   36,    0
115695,19400216,   47,    0
115695,19400217,   43,    0
115695,19400218,   31,    0
115695,19400219,   43,    0
115695,19400220,   46,    0
115695,19400221,   35,    0
115695,19400222,   27,    0
115695,19400223,   33,    0
115695,19400224,   49,    0
115695,19400225,   36,    0
115695,19400226,   12,    0
115695,19400227,   32,    0
115695,19400228,   51,    0
115695,19400229,   23,    0
115695,19400301,   78,    0
115695,19400302,   82,    0
115695,19400303,   55,    0
115695,19400304,   35,    0
115695,19400305,   61,    0
115695,19400306,   47,    0
115695,19400307,   30,    0
115695,19400308,   19,    0
115695,19400309,   33,    0
115695,19400310,   29,    0
115695,19400311,   47,    0
115695,19400312,   77,    0
115695,19400313,  108,    0
115695,19400314,  141,    0
115695,19400315,   39,    0
115695,19400316,   45,    0
115695,19400317,   20,    0
115695,19400318,   29,    0
115695,19400319,   63,    0
115695,19400320,   80,    0
115695,19400321,   59,    0
115695,19400322,   24,    0
115695,19400323,   46,    0
115695,19400324,   16,    0
115695,19400325,   37,    0
115695,19400326,   52,    0
115695,19400327,   48,    0
115695,19400328,   58,    0
115695,19400329,   40,    0
115695,19400330,   63,    0
115695,19400331,   25,    0
115695,19400401,   37,    0
115695,19400402,   45,    0
115695,19400403,   51,    0
115695,19400404,   77,    0
115695,19400405,   58,    0
115695,19400406,   52,    0
115695,19400407,   48,    0
115695,19400408,   21,    0
115695,19400409,   38,    0
115695,19400410,   39,    0
115695,19400411,   42,    0
115695,19400412,   28,    0
115695,19400413,   19,    0
115695,19400414,   51,    0
115695,19400415,  115,    0
115695,19400416,   56,    0
115695,19400417,   22,    0
115695,19400418,   48,    0
115695,19400419,  104,    0
115695,19400420,   19,    0
115695,19400421,   20,    0
115695,19400422,   28,    0
115695,19400423,   42,    0
115695,19400424,   34,    0
115695,19400425,   42,    0
115695,19400426,   18,    0
115695,19400427,   25,    0
115695,19400428,   24,    0
115695,19400429,   30,    0
115695,19400430,   56,    0
115695,19400501,   38,    0
115695,19400502,   20,    0
115695,19400503,   45,    0
115695,19400504,   26,    0
115695,19400505,   26,    0
115695,19400506,   22,    0
115695,19400507,   24,    0
115695,19400508,   42,    0
115695,19400509,   54,    0
115695,19400510,   41,    0
115695,19400511,   46,    0
115695,19400512,   45,    0
115695,19400513,   28,    0
115695,19400514,   23,    0
115695,19400515,   57,    0
115695,19400516,   66,    0
115695,19400517,   54,    0
115695,19400518,   41,    0
115695,19400519,   49,    0
115695,19400520,   39,    0
115695,19400521,   26,    0
115695,19400522,   41,    0
115695,19400523,   19,    0
115695,19400524,   28,    0
115695,19400525,   26,    0
115695,19400526,   36,    0
115695,19400527,   42,    0
115695,19400528,   44,    0
115695,19400529,   38,    0
115695,19400530,   44,    0
115695,19400531,   33,    0
115695,19400601,   23,    0
115695,19400602,   24,    0
115695,19400603,   46,    0
115695,19400604,   48,    0
115695,19400605,   52,    0
115695,19400606,   56,    0
115695,19400607,   48,    0
115695,19400608,   42,    0
115695,19400609,   30,    0
115695,19400610,   20,    0
115695,19400611,   21,    0
115695,19400612,   23,    0
115695,19400613,   53,    0
115695,19400614,   24,    0
115695,19400615,   19,    0
115695,19400616,   20,    0
115695,19400617,   36,    0
115695,19400618,   58,    0
115695,19400619,   55,    0
115695,19400620,   46,    0
115695,19400621,   39,    0
115695,19400622,   41,    0
115695,19400623,   27,    0
115695,19400624,   27,    0
115695,19400625,   34,    0
115695,19400626,   53,    0
115695,19400627,   26,    0
115695,19400628,   28,    0
115695,19400629,   35,    0
115695,19400630,   23,    0
115695,19400701,   38,    0
115695,19400702,   23,    0
115695,19400703,   34,    0
115695,19400704,   43,    0
115695,19400705,   39,    0
115695,19400706,   45,    0
115695,19400707,   63,    0
115695,19400708,   23,    0
115695,19400709,   24,    0
115695,19400710,   46,    0
115695,19400711,   35,    0
115695,19400712,   46,    0
115695,19400713,   39,    0
115695,19400714,   39,    0
115695,19400715,   26,    0
115695,19400716,   48,    0
115695,19400717,   33,    0
115695,19400718,   59,    0
115695,19400719,   49,    0
115695,19400720,   47,    0
115695,19400721,   51,    0
115695,19400722,   43,    0
115695,19400723,   20,    0
115695,19400724,   29,    0
115695,19400725,   31,    0
115695,19400726,   58,    0
115695,19400727,   35,    0
115695,19400728,   31,    0
115695,19400729,   21,    0
115695,19400730,   17,    0
115695,19400731,   15,    0
115695,19400801,   38,    0
115695,19400802,   50,    0
115695,19400803,   46,    0
115695,19400804,   28,    0
115695,19400805,   24,    0
115695,19400806,   16,    0
115695,19400807,   26,    0
115695,19400808,   35,    0
115695,19400809,   34,    0
115695,19400810,   30,    0
115695,19400811,   47,    0
115695,19400812,   20,    0
115695,19400813,   23,    0
115695,19400814,   27,    0
115695,19400815,   33,    0
115695,19400816,   25,    0
115695,19400817,   14,    0
115695,19400818,   22,    0
115695,19400819,   35,    0
115695,19400820,   47,    0
115695,19400821,   69,    0
115695,19400822,   59,    0
115695,19400823,   73,    0
115695,19400824,   42,    0
115695,19400825,   21,    0
115695,19400826,   12,    0
115695,19400827,   21,    0
115695,19400828,   34,    0
115695,19400829,   40,    0
115695,19400830,   41,    0
115695,19400831,   11,    0
115695,19400901,   24,    0
115695,19400902,   33,    0
115695,19400903,   14,    0
115695,19400904,   15,    0
115695,19400905,   16,    0
115695,19400906,   16,    0
115695,19400907,   27,    0
115695,19400908,   33,    0
115695,19400909,   37,    0
115695,19400910,   41,    0
115695,19400911,   30,    0
115695,19400912,   25,    0
115695,19400913,   85,    0
115695,19400914,   70,    0
115695,19400915,   33,    0
115695,19400916,   49,    0
115695,19400917,   93,    0
115695,19400918,   61,    0
115695,19400919,   33,    0
115695,19400920,   86,    0
115695,19400921,   55,    0
115695,19400922,   39,    0
115695,19400923,   36,    0
115695,19400924,   17,    0
115695,19400925,   23,    0
115695,19400926,   37,    0
115695,19400927,   33,    0
115695,19400928,   43,    0
115695,19400929,   27,    0
115695,19400930,   58,    0
115695,19401001,   73,    0
115695,19401002,   50,    0
115695,19401003,   45,    0
115695,19401004,   51,    0
115695,19401005,   70,    0
115695,19401006,   83,    0
115695,19401007,   74,    0
115695,19401008,   15,    0
115695,19401009,   42,    0
115695,19401010,   50,    0
115695,19401011,   10,    0
115695,19401012,   20,    0
115695,19401013,   39,    0
115695,19401014,   17,    0
115695,19401015,   14,    0
115695,19401016,   41,    0
115695,19401017,   15,    0
115695,19401018,   45,    0
115695,19401019,   30,    0
115695,19401020,   17,    0
115695,19401021,   11,    0
115695,19401022,   18,    0
115695,19401023,   39,    0
115695,19401024,   51,    0
115695,19401025,   65,    0
115695,19401026,   62,    0
115695,19401027,   41,    0
115695,19401028,   37,    0
115695,19401029,   37,    0
115695,19401030,   10,    0
115695,19401031,   41,    0
115695,19401101,   39,    0
115695,19401102,   66,    0
115695,19401103,  150,    0
115695,19401104,  156,    0
115695,19401105,   45,    0
115695,19401106,  108,    0
115695,19401107,   61,    0
115695,19401108,   31,    0
115695,19401109,   42,    0
115695,19401110,   53,    0
115695,19401111,   79,    0
115695,19401112,  166,    0
115695,19401113,  108,    0
115695,19401114,  107,    0
115695,19401115,   50,    0
115695,19401116,   98,    0
115695,19401117,   90,    0
115695,19401118,   40,    0
115695,19401119,   55,    0
115695,19401120,   82,    0
115695,19401121,   67,    0
115695,19401122,   75,    0
115695,19401123,   31,    0
115695,19401124,   14,    0
115695,19401125,   18,    0
115695,19401126,   34,    0
115695,19401127,   48,    0
115695,19401128,   33,    0
115695,19401129,   33,    0
115695,19401130,   50,    0
115695,19401201,   39,    0
115695,19401202,   11,    0
115695,19401203,   15,    0
115695,19401204,   29,    0
115695,19401205,   81,    0
115695,19401206,  123,    0
115695,19401207,   85,    0
115695,19401208,   53,    0
115695,19401209,   73,    0
115695,19401210,   67,    0
115695,19401211,   47,    0
115695,19401212,   31,    0
115695,19401213,   23,    0
115695,19401214,   17,    0
115695,19401215,   19,    0
115695,19401216,   11,    0
115695,19401217,   12,    0
115695,19401218,   12,    0
115695,19401219,   36,    0
115695,19401220,   58,    0
115695,19401221,   80,    0
115695,19401222,   80,    0
115695,19401223,   60,    0
115695,19401224,   52,    0
115695,19401225,   30,    0
115695,19401226,   15,    0
115695,19401227,   31,    0
115695,19401228,   19,    0
115695,19401229,   58,    0
115695,19401230,  116,    0
115695,19401231,   71,    0
115695,19410101,   68,    0
115695,19410102,  114,    0
115695,19410103,  102,    0
115695,19410104,   66,    0
115695,19410105,   44,    0
115695,19410106,   38,    0
115695,19410107,   29,    0
115695,19410108,   43,    0
115695,19410109,   55,    0
115695,19410110,   76,    0
115695,19410111,   47,    0
115695,19410112,   33,    0
115695,19410113,   25,    0
115695,19410114,   20,    0
115695,19410115,   25,    0
115695,19410116,   50,    0
115695,19410117,   36,    0
115695,19410118,   50,    0
115695,19410119,   66,    0
115695,19410120,   62,    0
115695,19410121,   73,    0
115695,19410122,   29,    0
115695,19410123,   32,    0
115695,19410124,   38,    0
115695,19410125,   22,    0
115695,19410126,   24,    0
115695,19410127,   39,    0
115695,19410128,   46,    0
115695,19410129,   48,    0
115695,19410130,   49,    0
115695,19410131,   54,    0
115695,19410201,   16,    0
115695,19410202,   67,    0
115695,19410203,   63,    0
115695,19410204,   54,    0
115695,19410205,   28,    0
115695,19410206,   17,    0
115695,19410207,   55,    0
115695,19410208,   53,    0
115695,19410209,   63,    0
115695,19410210,   65,    0
115695,19410211,   17,    0
115695,19410212,   15,    0
115695,19410213,   20,    0
115695,19410214,   32,    0
115695,19410215,   50,    0
115695,19410216,   45,    0
115695,19410217,   37,    0
115695,19410218,   56,    0
115695,19410219,   88,    0
115695,19410220,   75,    0
115695,19410221,   32,    0
115695,19410222,   48,    0
115695,19410223,   34,    0
115695,19410224,   31,    0
115695,19410225,   22,    0
115695,19410226,   23,    0
115695,19410227,   35,    0
115695,19410228,   77,    0
115695,19410301,   68,    0
115695,19410302,  108,    0
115695,19410303,   62,    0
115695,19410304,   65,    0
115695,19410305,   43,    0
115695,19410306,   41,    0
115695,19410307,   60,    0
115695,19410308,   26,    0
115695,19410309,   28,    0
115695,19410310,   33,    0
115695,19410311,   31,    0
115695,19410312,   74,    0
115695,19410313,   69,    0
115695,19410314,   50,    0
115695,19410315,   33,    0
115695,19410316,   25,    0
115695,19410317,   56,    0
115695,19410318,   48,    0
115695,19410319,   31,    0
115695,19410320,   41,    0
115695,19410321,   36,    0
115695,19410322,   31,    0
115695,19410323,   47,    0
115695,19410324,   15,    0
115695,19410325,   65,    0
115695,19410326,  103,    0
115695,19410327,   56,    0
115695,19410328,   37,    0
115695,19410329,   46,    0
115695,19410330,   64,    0
115695,19410331,   45,    0
